label	hash	artifact	seed	zone	floor	profession	tileset	topologyDecision	topologySourceKey	topologySourceArtifact	topologySourceHash	roomPlateKey	roomPlateArtifact	roomPlateHash	boundsWidth	boundsHeight	visibleCellCount	fillRatioPermille	aspectPermille	connectedComponents	playerOffset	topologySignature	contract
dark-uiux-pr08-shadow-depths-d9-disconnected-runtime-crop	1ac205dca47ea14644eb2657b9a69e87adc38816781fbe524673f4770b2ae9ab	client/build/reports/golden/dark-uiux-pr08-shadow-depths-d9-disconnected-runtime/dark-uiux-pr08-shadow-depths-d9-disconnected-runtime-crop.png	2026060920	underground_river	2	rogue	tileset.shadow_depths	TOPOLOGY_RISK_DISCONNECTED	ui.map_stage.shadow_depths.room_topology_source.pr08_demo	client/src/main/resources/dark-v1/ui/ui_map_stage_shadow_depths_room_topology_source_pr08_demo.png	345ad931b002858ccb06dddc240b177a848565fb8ac393aabfc805f6a4e799a4	ui.map_stage.shadow_depths.room_plate.pr08_demo	client/src/main/resources/dark-v1/ui/ui_map_stage_shadow_depths_room_plate_pr08_demo.png	c61f5f7c6f9924acbae795a606b28b7ec697e463ea31a57d120bdf70421a2c46	16	12	129	671	1333	2	7_6	tileset.shadow_depths:16x12:671:7_6:129	actual 1280x800 map-stage crop from D9 tileset.shadow_depths runtime seed
dark-uiux-pr08-shadow-depths-d9-disconnected-runtime-board	0597404726bca9b9d9ab4207554e870435922b939ca3e5efd7531b2ca8e70c5e	client/build/reports/golden/dark-uiux-pr08-shadow-depths-d9-disconnected-runtime/dark-uiux-pr08-shadow-depths-d9-disconnected-runtime-board.png	2026060920	underground_river	2	rogue	tileset.shadow_depths	TOPOLOGY_RISK_DISCONNECTED	ui.map_stage.shadow_depths.room_topology_source.pr08_demo	client/src/main/resources/dark-v1/ui/ui_map_stage_shadow_depths_room_topology_source_pr08_demo.png	345ad931b002858ccb06dddc240b177a848565fb8ac393aabfc805f6a4e799a4	ui.map_stage.shadow_depths.room_plate.pr08_demo	client/src/main/resources/dark-v1/ui/ui_map_stage_shadow_depths_room_plate_pr08_demo.png	c61f5f7c6f9924acbae795a606b28b7ec697e463ea31a57d120bdf70421a2c46	16	12	129	671	1333	2	7_6	tileset.shadow_depths:16x12:671:7_6:129	director board: full plate, dedicated topology source, actual runtime crop
