label	hash	artifact	seed	zone	floor	profession	tileset	topologyDecision	topologySourceKey	topologySourceArtifact	topologySourceHash	roomPlateKey	roomPlateArtifact	roomPlateHash	boundsWidth	boundsHeight	visibleCellCount	fillRatioPermille	aspectPermille	connectedComponents	playerOffset	topologySignature	contract
dark-uiux-pr08-shadow-depths-d9-disconnected-runtime-crop	c27317c2a6368b4f4a35e670d83cb8915e201b6a794b90887a5ed65eb2aa15a0	client/build/reports/golden/dark-uiux-pr08-shadow-depths-d9-disconnected-runtime/dark-uiux-pr08-shadow-depths-d9-disconnected-runtime-crop.png	2026060920	underground_river	2	rogue	tileset.shadow_depths	TOPOLOGY_RISK_DISCONNECTED	ui.map_stage.shadow_depths.room_topology_source.pr08_demo	client/src/main/resources/dark-v1/ui/ui_map_stage_shadow_depths_room_topology_source_pr08_demo.png	345ad931b002858ccb06dddc240b177a848565fb8ac393aabfc805f6a4e799a4	ui.map_stage.shadow_depths.room_plate.pr08_demo	client/src/main/resources/dark-v1/ui/ui_map_stage_shadow_depths_room_plate_pr08_demo.png	c61f5f7c6f9924acbae795a606b28b7ec697e463ea31a57d120bdf70421a2c46	16	12	129	671	1333	2	7_6	tileset.shadow_depths:16x12:671:7_6:129	actual 1280x800 map-stage crop from D9 tileset.shadow_depths runtime seed
dark-uiux-pr08-shadow-depths-d9-disconnected-runtime-board	d9cf8a932454a95a416f09c8d2f7de8d3362c74c9c5135ab8699b4addb8eb4a5	client/build/reports/golden/dark-uiux-pr08-shadow-depths-d9-disconnected-runtime/dark-uiux-pr08-shadow-depths-d9-disconnected-runtime-board.png	2026060920	underground_river	2	rogue	tileset.shadow_depths	TOPOLOGY_RISK_DISCONNECTED	ui.map_stage.shadow_depths.room_topology_source.pr08_demo	client/src/main/resources/dark-v1/ui/ui_map_stage_shadow_depths_room_topology_source_pr08_demo.png	345ad931b002858ccb06dddc240b177a848565fb8ac393aabfc805f6a4e799a4	ui.map_stage.shadow_depths.room_plate.pr08_demo	client/src/main/resources/dark-v1/ui/ui_map_stage_shadow_depths_room_plate_pr08_demo.png	c61f5f7c6f9924acbae795a606b28b7ec697e463ea31a57d120bdf70421a2c46	16	12	129	671	1333	2	7_6	tileset.shadow_depths:16x12:671:7_6:129	director board: full plate, dedicated topology source, actual runtime crop
